Type,Time,Expected,Origin/Destination,Airline,Flight Number,Status,Note,Date Scraped
Departures,06:50,,London Heathrow,British Airways,BA751,Departed 07:00,,2024-11-02 23:55:28
Departures,06:50,,Santiago,easyJet,DS1021,Departed 07:02,,2024-11-02 23:55:28
Departures,07:00,,Frankfurt,Lufthansa,LH1211,Departed 07:03,,2024-11-02 23:55:28
Departures,07:05,,Budapest,easyJet,DS1211,Departed 07:07,,2024-11-02 23:55:28
Departures,07:40,,Pristina,easyJet,DS1203,Departed 07:46,,2024-11-02 23:55:28
Departures,07:55,,Rome,easyJet,DS1123,Departed 08:09,,2024-11-02 23:55:28
Departures,08:10,,Zagreb,Ryanair,FR5863,Departed 08:14,,2024-11-02 23:55:28
Departures,09:10,,Paphos,AIRX CHARTER LTD,AXY454,Departed 08:54,Cargo,2024-11-02 23:55:28
Departures,09:20,,Naples,easyJet,EC4222,Departed 09:20,,2024-11-02 23:55:28
Departures,09:30,,Palma,easyJet,EC7272,Departed 09:35,,2024-11-02 23:55:28
Departures,09:35,,Munich,Lufthansa,LH2395,Departed 09:42,,2024-11-02 23:55:28
Departures,09:35,,Berlin,easyJet,DS1185,Departed 09:44,,2024-11-02 23:55:28
Departures,09:35,,Skopje,Wizz Air,W64732,Departed 09:33,,2024-11-02 23:55:28
Departures,09:50,,Alicante,easyJet,EC5500,Departed 10:09,,2024-11-02 23:55:28
Departures,10:10,,Tunis,Nouvelair,BJ167,Departed 10:11,,2024-11-02 23:55:28
Departures,10:10,,Porto,easyJet,EC7732,Departed 10:39,,2024-11-02 23:55:28
Departures,10:10,,Malaga,easyJet,EC7022,Departed 10:27,,2024-11-02 23:55:28
Departures,10:15,,Paris Charles De Gaulle,Air France,AF1193,Departed 10:23,,2024-11-02 23:55:28
Departures,10:35,10:45,Manchester,easyJet,U22182,Departed 11:06,,2024-11-02 23:55:28
Departures,10:45,,Pristina,GP Aviation,IV5613,Departed 10:52,,2024-11-02 23:55:28
Departures,10:55,,London Heathrow,British Airways,BA753,Departed 11:17,,2024-11-02 23:55:28
Departures,11:00,,Istanbul,Turkish Airlines,TK1924,Departed 11:12,,2024-11-02 23:55:28
Departures,11:05,11:15,Frankfurt,Lufthansa,LH1203,Departed 11:24,,2024-11-02 23:55:28
Departures,11:10,,Constantine,Air Algérie,AH1171,Departed 11:40,,2024-11-02 23:55:28
Departures,11:15,11:20,Amsterdam,KLM,KL1944,Departed 11:36,,2024-11-02 23:55:28
Departures,11:20,,Palma,easyJet,DS1003,Departed 11:35,,2024-11-02 23:55:28
Departures,11:20,,Faro,easyJet,EC7522,Departed 11:22,,2024-11-02 23:55:28
Departures,11:25,,London Gatwick,easyJet,U28484,Departed 11:38,,2024-11-02 23:55:28
Departures,11:30,,Istanbul,Turkish Airlines,TK6351,Departed 11:28,Cargo,2024-11-02 23:55:28
Departures,11:35,,Hurghada,easyJet,DS1267,Departed 11:57,,2024-11-02 23:55:28
Departures,11:45,,Pristina,Chair Airlines,GM612,Departed 11:54,,2024-11-02 23:55:28
Departures,12:25,,Brindisi,easyJet,DS1119,Departed 12:35,,2024-11-02 23:55:28
Departures,12:25,,Banja Luka,Wizz Air,W64360,Departed 12:26,,2024-11-02 23:55:28
Departures,12:40,,Budapest,Wizz Air,W62270,Departed 12:48,,2024-11-02 23:55:28
Departures,13:00,,Istanbul Sabiha Gökcen,Pegasus Airlines,PC940,Departed 13:10,,2024-11-02 23:55:28
Departures,13:05,,Gran Canaria,easyJet,DS1019,Departed 13:49,,2024-11-02 23:55:28
Departures,13:15,,Tenerife,easyJet,DS1025,Departed 13:31,,2024-11-02 23:55:28
Departures,13:15,13:40,Fuerteventura,Enter Air,E4947,Departed 14:05,,2024-11-02 23:55:28
Departures,13:30,,Lanzarote,easyJet,DS1027,Departed 13:55,,2024-11-02 23:55:28
Departures,13:30,,Hamburg,easyJet,DS9183,Departed 13:32,,2024-11-02 23:55:28
Departures,13:30,,Geneva,VistaJet,VJT486,Departed 13:22,Cargo,2024-11-02 23:55:28
Departures,13:35,13:55,Fuerteventura,easyJet,DS1023,Departed 14:11,,2024-11-02 23:55:28
Departures,13:45,,Rennes,Zimex Aviation,XM401,Departed 14:16,Cargo,2024-11-02 23:55:28
Departures,13:45,,Antalya,SunExpress,XQ111,Departed 14:03,,2024-11-02 23:55:28
Departures,14:10,14:15,Frankfurt,Lufthansa,LH1205,Departed 14:37,,2024-11-02 23:55:28
Departures,14:10,16:25,Agadir,easyJet,DS1251,Departed 16:46,,2024-11-02 23:55:28
Departures,14:15,,Izmir,SunExpress,XQ913,Departed 14:30,,2024-11-02 23:55:28
Departures,14:45,,Paris Charles De Gaulle,Air France,AF1293,Departed 14:57,,2024-11-02 23:55:28
Departures,14:45,,Istanbul Sabiha Gökcen,Ajet,VF106,Departed 15:03,,2024-11-02 23:55:28
Departures,14:50,,Madeira,easyJet,DS1281,Departed 14:58,,2024-11-02 23:55:28
Departures,14:55,,London Heathrow,British Airways,BA755,Departed 15:14,,2024-11-02 23:55:28
Departures,15:00,,Hurghada,Air Cairo,SM2911,Departed 15:06,,2024-11-02 23:55:28
Departures,15:00,15:40,Antalya,easyJet,DS1279,Departed 16:03,,2024-11-02 23:55:28
Departures,15:30,,Marrakech,easyJet,DS1255,Departed 15:47,,2024-11-02 23:55:28
Departures,15:35,,Warsaw,Wizz Air,W61364,Departed 15:49,,2024-11-02 23:55:28
Departures,15:40,,Cluj,Wizz Air,W43372,Departed 16:09,,2024-11-02 23:55:28
Departures,15:45,,Barcelona,easyJet,EC7102,Departed 15:42,,2024-11-02 23:55:28
Departures,16:35,,Istanbul Sabiha Gökcen,Pegasus Airlines,PC942,Departed 16:48,,2024-11-02 23:55:28
Departures,16:50,,Skopje,Wizz Air,W64794,Departed 16:58,,2024-11-02 23:55:28
Departures,16:55,,Munich,Lufthansa,LH2399,Departed 17:05,,2024-11-02 23:55:28
Departures,16:55,,Pristina,GP Aviation,IV801,Departed 17:07,,2024-11-02 23:55:28
Departures,17:20,,Bastia,easyJet,DS1073,Departed 17:18,,2024-11-02 23:55:28
Departures,17:30,,Geneva,easyJet,DS9070,Departed 17:28,Cargo,2024-11-02 23:55:28
Departures,17:30,17:50,Alicante,easyJet,DS1011,Departed 18:14,,2024-11-02 23:55:28
Departures,17:55,,London Heathrow,British Airways,BA749,Departed 18:03,,2024-11-02 23:55:28
Departures,17:55,18:10,Antalya,SunExpress,XQ211,Departed 18:28,,2024-11-02 23:55:28
Departures,18:05,,Istanbul,Turkish Airlines,TK1926,Departed 18:04,,2024-11-02 23:55:28
Departures,18:10,,Zagreb,Ryanair,FR5873,Departed 18:26,,2024-11-02 23:55:28
Departures,18:50,,Frankfurt,Lufthansa,LH1207,Departed 18:48,,2024-11-02 23:55:28
Departures,18:50,,Bordeaux,,HMJ78,Departed 19:21,Cargo,2024-11-02 23:55:28
Departures,19:25,,Doha,Qatar Airways,QR8786,Cancelled,Cargo,2024-11-02 23:55:28
Departures,19:40,,Rabat Sale,Air Arabia Maroc,3O264,Departed 19:56,,2024-11-02 23:55:28
Departures,20:00,,Munich,Lufthansa,LH2401,Departed 19:58,,2024-11-02 23:55:28
Departures,20:10,20:15,Porto,easyJet,EC7734,Departed 20:34,,2024-11-02 23:55:28
Departures,20:25,,Barcelona,easyJet,EC7104,Departed 20:33,,2024-11-02 23:55:28
Departures,20:40,,Leipzig,European Air Transport / DHL,QY4913,Departed 20:45,Cargo,2024-11-02 23:55:28
Departures,21:00,,Lisbon,easyJet,EC7678,Departed 21:04,,2024-11-02 23:55:28
Departures,21:00,,Doha,Qatar Airways,QR8073,Departed 22:08,Cargo,2024-11-02 23:55:28
Departures,21:10,,London Gatwick,easyJet,U28480,Departed 21:26,,2024-11-02 23:55:28
