Date Scraped,Type,LocalAirport,Origin/Destination,Airline,Status,Expected,Actual,Delay
2024-11-04 23:55:25,Departures,Basel,Pristina,GP Aviation,Departed,2000-01-01 20:33:00,2000-01-01 20:33:00,0.0
2024-11-04 23:55:25,Departures,Basel,Doha,Qatar Airways,Departed,2000-01-01 21:31:00,2000-01-01 21:31:00,0.0
2024-11-04 23:55:25,Departures,Basel,Barcelona,easyJet,Departed,2000-01-01 23:10:00,2000-01-01 23:27:00,17.0
2024-11-04 23:55:25,Departures,Basel,London Gatwick,easyJet,Departed,2000-01-01 21:30:00,2000-01-01 21:30:00,0.0
2024-11-04 23:55:25,Departures,Basel,Manchester,easyJet,Departed,2000-01-01 21:47:00,2000-01-01 21:47:00,0.0
2024-11-04 23:55:25,Departures,Basel,Cologne Bonn,Sprintair,Departed,2000-01-01 22:14:00,2000-01-01 22:14:00,0.0
2024-11-04 23:55:25,Departures,Basel,Cologne Bonn,European Air Transport / DHL,Departed,2000-01-01 22:31:00,2000-01-01 22:31:00,0.0
2024-11-04 23:55:25,Departures,Basel,Cologne Bonn,Sprintair,Departed,2000-01-01 22:47:00,2000-01-01 22:47:00,0.0
2024-11-04 23:55:25,Departures,Basel,Brussels,European Air Transport / DHL,Departed,2000-01-01 22:56:00,2000-01-01 22:56:00,0.0
2024-11-04 23:55:25,Departures,Basel,Liege,FedEx,Departed,2000-01-01 22:58:00,2000-01-01 22:58:00,0.0
2024-11-04 23:55:25,Departures,Basel,Leipzig,European Air Transport / DHL,Departed,2000-01-01 23:13:00,2000-01-01 23:13:00,0.0
2024-11-04 23:55:25,Departures,Basel,Paris Charles De Gaulle,FedEx,Departed,2000-01-01 23:11:00,2000-01-01 23:11:00,0.0
2024-11-05 23:55:27,Departures,Basel,Geneva,FedEx,Departed,2000-01-01 06:13:00,2000-01-01 06:13:00,0.0
2024-11-05 23:55:27,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 06:09:00,2000-01-01 06:09:00,0.0
2024-11-05 23:55:27,Departures,Basel,Berlin,easyJet,Departed,2000-01-01 06:11:00,2000-01-01 06:11:00,0.0
2024-11-05 23:55:27,Departures,Basel,Madrid,easyJet,Departed,2000-01-01 06:18:00,2000-01-01 06:18:00,0.0
2024-11-05 23:55:27,Departures,Basel,Marrakech,easyJet,Departed,2000-01-01 06:23:00,2000-01-01 06:23:00,0.0
2024-11-05 23:55:27,Departures,Basel,Antalya,easyJet,Departed,2000-01-01 06:52:00,2000-01-01 06:52:00,0.0
2024-11-05 23:55:27,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 06:58:00,2000-01-01 06:58:00,0.0
2024-11-05 23:55:27,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 07:18:00,2000-01-01 07:18:00,0.0
2024-11-05 23:55:27,Departures,Basel,London Gatwick,easyJet,Departed,2000-01-01 07:08:00,2000-01-01 07:08:00,0.0
2024-11-05 23:55:27,Departures,Basel,Pristina,easyJet,Departed,2000-01-01 07:11:00,2000-01-01 07:11:00,0.0
2024-11-05 23:55:27,Departures,Basel,Santiago,easyJet,Departed,2000-01-01 07:14:00,2000-01-01 07:14:00,0.0
2024-11-05 23:55:27,Departures,Basel,Lanzarote,easyJet,Departed,2000-01-01 07:26:00,2000-01-01 07:26:00,0.0
2024-11-05 23:55:27,Departures,Basel,Venice,easyJet,Departed,2000-01-01 07:27:00,2000-01-01 07:27:00,0.0
2024-11-05 23:55:27,Departures,Basel,Budapest,easyJet,Departed,2000-01-01 07:46:00,2000-01-01 07:46:00,0.0
2024-11-05 23:55:27,Departures,Basel,Rome,easyJet,Departed,2000-01-01 07:47:00,2000-01-01 07:47:00,0.0
2024-11-05 23:55:27,Departures,Basel,Agadir,easyJet,Departed,2000-01-01 08:05:00,2000-01-01 08:05:00,0.0
2024-11-05 23:55:27,Departures,Basel,Pristina,Zimex Aviation,Departed,2000-01-01 09:21:00,2000-01-01 09:21:00,0.0
2024-11-05 23:55:27,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 10:20:00,2000-01-01 10:26:00,6.0
2024-11-05 23:55:27,Departures,Basel,Skopje,Wizz Air,Departed,2000-01-01 09:35:00,2000-01-01 09:35:00,0.0
2024-11-05 23:55:27,Departures,Basel,Barcelona,easyJet,Departed,2000-01-01 09:53:00,2000-01-01 09:53:00,0.0
2024-11-05 23:55:27,Departures,Basel,Vienna,Austrian Airlines,Departed,2000-01-01 10:14:00,2000-01-01 10:14:00,0.0
2024-11-05 23:55:27,Departures,Basel,Paris Charles De Gaulle,Air France,Departed,2000-01-01 10:48:00,2000-01-01 10:48:00,0.0
2024-11-05 23:55:27,Departures,Basel,Geneva,easyJet,Departed,2000-01-01 11:00:00,2000-01-01 11:15:00,15.0
2024-11-05 23:55:27,Departures,Basel,Bastia,easyJet,Departed,2000-01-01 10:20:00,2000-01-01 10:20:00,0.0
2024-11-05 23:55:27,Departures,Basel,Lisbon,easyJet,Departed,2000-01-01 10:25:00,2000-01-01 10:25:00,0.0
2024-11-05 23:55:27,Departures,Basel,Istanbul,Turkish Airlines,Departed,2000-01-01 11:14:00,2000-01-01 11:14:00,0.0
2024-11-05 23:55:27,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 11:26:00,2000-01-01 11:26:00,0.0
2024-11-05 23:55:27,Departures,Basel,Rabat Sale,Air Arabia Maroc,Departed,2000-01-01 15:35:00,2000-01-01 15:32:00,-3.0
2024-11-05 23:55:27,Departures,Basel,Tunis,Nouvelair,Departed,2000-01-01 11:21:00,2000-01-01 11:21:00,0.0
2024-11-05 23:55:27,Departures,Basel,Constantine,Air Alg̩rie,Departed,2000-01-01 12:10:00,2000-01-01 12:07:00,-3.0
2024-11-05 23:55:27,Departures,Basel,Porto,easyJet,Departed,2000-01-01 11:33:00,2000-01-01 11:33:00,0.0
2024-11-05 23:55:27,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 18:45:00,2000-01-01 18:58:00,13.0
2024-11-05 23:55:27,Departures,Basel,Fuerteventura,easyJet,Departed,2000-01-01 11:52:00,2000-01-01 11:52:00,0.0
2024-11-05 23:55:27,Departures,Basel,Pristina,Chair Airlines,Departed,2000-01-01 11:56:00,2000-01-01 11:56:00,0.0
2024-11-05 23:55:27,Departures,Basel,Manchester,easyJet,Departed,2000-01-01 11:55:00,2000-01-01 11:55:00,0.0
2024-11-05 23:55:27,Departures,Basel,Nice,easyJet,Departed,2000-01-01 14:00:00,2000-01-01 14:15:00,15.0
2024-11-05 23:55:27,Departures,Basel,Tenerife,easyJet,Departed,2000-01-01 12:36:00,2000-01-01 12:36:00,0.0
2024-11-05 23:55:27,Departures,Basel,Malaga,easyJet,Departed,2000-01-01 14:05:00,2000-01-01 14:20:00,15.0
2024-11-05 23:55:27,Departures,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Departed,2000-01-01 12:42:00,2000-01-01 12:42:00,0.0
2024-11-05 23:55:27,Departures,Basel,Budapest,Wizz Air,Departed,2000-01-01 13:00:00,2000-01-01 13:23:00,23.0
2024-11-05 23:55:27,Departures,Basel,Kayseri,SunExpress,Departed,2000-01-01 13:05:00,2000-01-01 13:43:00,38.0
2024-11-05 23:55:27,Departures,Basel,Gran Canaria,easyJet,Departed,2000-01-01 13:38:00,2000-01-01 13:38:00,0.0
2024-11-05 23:55:27,Departures,Basel,Palma,easyJet,Departed,2000-01-01 13:31:00,2000-01-01 13:31:00,0.0
2024-11-05 23:55:27,Departures,Basel,Antalya,SunExpress,Departed,2000-01-01 13:52:00,2000-01-01 13:52:00,0.0
2024-11-05 23:55:27,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 14:21:00,2000-01-01 14:21:00,0.0
2024-11-05 23:55:27,Departures,Basel,Paris Charles De Gaulle,Air France,Departed,2000-01-01 15:05:00,2000-01-01 15:04:00,-1.0
2024-11-05 23:55:27,Departures,Basel,Madeira,easyJet,Departed,2000-01-01 14:55:00,2000-01-01 14:55:00,0.0
2024-11-05 23:55:27,Departures,Basel,Marrakech,easyJet,Departed,2000-01-01 15:29:00,2000-01-01 15:29:00,0.0
2024-11-05 23:55:27,Departures,Basel,Warsaw,Wizz Air,Departed,2000-01-01 15:48:00,2000-01-01 15:48:00,0.0
2024-11-05 23:55:27,Departures,Basel,Amsterdam,easyJet,Departed,2000-01-01 15:46:00,2000-01-01 15:46:00,0.0
2024-11-05 23:55:27,Departures,Basel,Cluj,Wizz Air,Departed,2000-01-01 15:45:00,2000-01-01 15:45:00,0.0
2024-11-05 23:55:27,Departures,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Departed,2000-01-01 16:43:00,2000-01-01 16:43:00,0.0
2024-11-05 23:55:27,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 17:00:00,2000-01-01 17:12:00,12.0
2024-11-05 23:55:27,Departures,Basel,Alicante,easyJet,Departed,2000-01-01 17:02:00,2000-01-01 17:02:00,0.0
2024-11-05 23:55:27,Departures,Basel,Porto,easyJet,Departed,2000-01-01 17:21:00,2000-01-01 17:21:00,0.0
2024-11-05 23:55:27,Departures,Basel,Paris Charles De Gaulle,FedEx,Departed,2000-01-01 17:23:00,2000-01-01 17:23:00,0.0
2024-11-05 23:55:27,Departures,Basel,London Stansted,Ryanair,Departed,2000-01-01 17:29:00,2000-01-01 17:29:00,0.0
2024-11-05 23:55:27,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 18:06:00,2000-01-01 18:06:00,0.0
2024-11-05 23:55:27,Departures,Basel,Brindisi,easyJet,Departed,2000-01-01 18:21:00,2000-01-01 18:21:00,0.0
2024-11-05 23:55:27,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 19:06:00,2000-01-01 19:06:00,0.0
2024-11-05 23:55:27,Departures,Basel,Berlin,easyJet,Departed,2000-01-01 19:40:00,2000-01-01 20:04:00,24.0
2024-11-05 23:55:27,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 19:50:00,2000-01-01 19:54:00,4.0
2024-11-05 23:55:27,Departures,Basel,Hamburg,easyJet,Departed,2000-01-01 19:35:00,2000-01-01 19:35:00,0.0
2024-11-05 23:55:27,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 20:10:00,2000-01-01 20:10:00,0.0
2024-11-05 23:55:27,Departures,Basel,Vienna,Austrian Airlines,Departed,2000-01-01 20:32:00,2000-01-01 20:32:00,0.0
2024-11-05 23:55:27,Departures,Basel,Pristina,GP Aviation,Departed,2000-01-01 20:44:00,2000-01-01 20:44:00,0.0
2024-11-05 23:55:27,Departures,Basel,Barcelona,easyJet,Departed,2000-01-01 21:35:00,2000-01-01 21:42:00,7.0
2024-11-05 23:55:27,Departures,Basel,London Gatwick,easyJet,Departed,2000-01-01 21:24:00,2000-01-01 21:24:00,0.0
2024-11-05 23:55:27,Departures,Basel,Cologne Bonn,Sprintair,Departed,2000-01-01 22:14:00,2000-01-01 22:14:00,0.0
2024-11-05 23:55:27,Departures,Basel,Cologne Bonn,European Air Transport / DHL,Departed,2000-01-01 22:28:00,2000-01-01 22:28:00,0.0
2024-11-05 23:55:27,Departures,Basel,Cologne Bonn,Sprintair,Departed,2000-01-01 22:42:00,2000-01-01 22:42:00,0.0
2024-11-05 23:55:27,Departures,Basel,Brussels,European Air Transport / DHL,Departed,2000-01-01 22:56:00,2000-01-01 22:56:00,0.0
2024-11-05 23:55:27,Departures,Basel,Liege,FedEx,Departed,2000-01-01 22:49:00,2000-01-01 22:49:00,0.0
2024-11-05 23:55:27,Departures,Basel,Leipzig,European Air Transport / DHL,Departed,2000-01-01 23:06:00,2000-01-01 23:06:00,0.0
2024-11-05 23:55:27,Departures,Basel,Paris Charles De Gaulle,FedEx,Departed,2000-01-01 23:09:00,2000-01-01 23:09:00,0.0
2024-11-06 23:55:25,Departures,Basel,Faro,easyJet,Departed,2000-01-01 06:14:00,2000-01-01 06:14:00,0.0
2024-11-06 23:55:25,Departures,Basel,Geneva,FedEx,Departed,2000-01-01 06:11:00,2000-01-01 06:11:00,0.0
2024-11-06 23:55:25,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 06:16:00,2000-01-01 06:16:00,0.0
2024-11-06 23:55:25,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 06:26:00,2000-01-01 06:26:00,0.0
2024-11-06 23:55:25,Departures,Basel,Thessaloniki,easyJet,Departed,2000-01-01 06:28:00,2000-01-01 06:28:00,0.0
2024-11-06 23:55:25,Departures,Basel,Larnaca,easyJet,Departed,2000-01-01 06:43:00,2000-01-01 06:43:00,0.0
2024-11-06 23:55:25,Departures,Basel,Athens,easyJet,Departed,2000-01-01 06:46:00,2000-01-01 06:46:00,0.0
2024-11-06 23:55:25,Departures,Basel,Marrakech,easyJet,Departed,2000-01-01 07:07:00,2000-01-01 07:07:00,0.0
2024-11-06 23:55:25,Departures,Basel,London Gatwick,easyJet,Departed,2000-01-01 07:03:00,2000-01-01 07:03:00,0.0
2024-11-06 23:55:25,Departures,Basel,Dortmund,Enter Air,Departed,2000-01-01 07:21:00,2000-01-01 07:21:00,0.0
2024-11-06 23:55:25,Departures,Basel,Hurghada,easyJet,Departed,2000-01-01 07:15:00,2000-01-01 07:15:00,0.0
2024-11-06 23:55:25,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 07:28:00,2000-01-01 07:28:00,0.0
2024-11-06 23:55:25,Departures,Basel,Copenhagen,easyJet,Departed,2000-01-01 07:17:00,2000-01-01 07:17:00,0.0
2024-11-06 23:55:25,Departures,Basel,Budapest,easyJet,Departed,2000-01-01 07:31:00,2000-01-01 07:31:00,0.0
2024-11-06 23:55:25,Departures,Basel,Pristina,easyJet,Departed,2000-01-01 07:58:00,2000-01-01 07:58:00,0.0
2024-11-06 23:55:25,Departures,Basel,Hurghada,Air Cairo,Departed,2000-01-01 08:12:00,2000-01-01 08:12:00,0.0
2024-11-06 23:55:25,Departures,Basel,Iasi,Wizz Air,Departed,2000-01-01 08:30:00,2000-01-01 08:42:00,12.0
2024-11-06 23:55:25,Departures,Basel,Istanbul,Turkish Airlines,Departed,2000-01-01 09:11:00,2000-01-01 09:11:00,0.0
2024-11-06 23:55:25,Departures,Basel,Belgrade,Wizz Air,Departed,2000-01-01 08:45:00,2000-01-01 08:52:00,7.0
2024-11-06 23:55:25,Departures,Basel,Antalya,SunExpress,Departed,2000-01-01 08:54:00,2000-01-01 08:54:00,0.0
2024-11-06 23:55:25,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 09:50:00,2000-01-01 09:48:00,-2.0
2024-11-06 23:55:25,Departures,Basel,Barcelona,easyJet,Departed,2000-01-01 09:51:00,2000-01-01 09:51:00,0.0
2024-11-06 23:55:25,Departures,Basel,Vienna,Austrian Airlines,Departed,2000-01-01 10:13:00,2000-01-01 10:13:00,0.0
2024-11-06 23:55:25,Departures,Basel,Porto,easyJet,Departed,2000-01-01 10:15:00,2000-01-01 10:15:00,0.0
2024-11-06 23:55:25,Departures,Basel,Paris Charles De Gaulle,Air France,Departed,2000-01-01 10:25:00,2000-01-01 10:25:00,0.0
2024-11-06 23:55:25,Departures,Basel,Tuzla,Wizz Air,Departed,2000-01-01 10:29:00,2000-01-01 10:29:00,0.0
2024-11-06 23:55:25,Departures,Basel,Lisbon,easyJet,Departed,2000-01-01 11:30:00,2000-01-01 11:36:00,6.0
2024-11-06 23:55:25,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 11:15:00,2000-01-01 11:30:00,15.0
2024-11-06 23:55:25,Departures,Basel,Casablanca,Air Arabia Maroc,Departed,2000-01-01 11:02:00,2000-01-01 11:02:00,0.0
2024-11-06 23:55:25,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 11:26:00,2000-01-01 11:26:00,0.0
2024-11-06 23:55:25,Departures,Basel,Pristina,Chair Airlines,Departed,2000-01-01 11:51:00,2000-01-01 11:51:00,0.0
2024-11-06 23:55:25,Departures,Basel,Tenerife,easyJet,Departed,2000-01-01 12:15:00,2000-01-01 12:15:00,0.0
2024-11-06 23:55:25,Departures,Basel,Malta,Zimex Aviation,Departed,2000-01-01 12:18:00,2000-01-01 12:18:00,0.0
2024-11-06 23:55:25,Departures,Basel,Alicante,easyJet,Departed,2000-01-01 11:59:00,2000-01-01 11:59:00,0.0
2024-11-06 23:55:25,Departures,Basel,Krakow,easyJet,Departed,2000-01-01 12:31:00,2000-01-01 12:31:00,0.0
2024-11-06 23:55:25,Departures,Basel,Enfidha,easyJet,Departed,2000-01-01 12:58:00,2000-01-01 12:58:00,0.0
2024-11-06 23:55:25,Departures,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Departed,2000-01-01 13:08:00,2000-01-01 13:08:00,0.0
2024-11-06 23:55:25,Departures,Basel,Pristina,easyJet,Departed,2000-01-01 13:14:00,2000-01-01 13:14:00,0.0
2024-11-06 23:55:25,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 13:19:00,2000-01-01 13:19:00,0.0
2024-11-06 23:55:25,Departures,Basel,Ajaccio,easyJet,Departed,2000-01-01 13:05:00,2000-01-01 13:05:00,0.0
2024-11-06 23:55:25,Departures,Basel,Dubai,Flydubai,Departed,2000-01-01 13:40:00,2000-01-01 13:40:00,0.0
2024-11-06 23:55:25,Departures,Basel,Barcelona,Vueling,Departed,2000-01-01 13:44:00,2000-01-01 13:44:00,0.0
2024-11-06 23:55:25,Departures,Basel,Palma,easyJet,Departed,2000-01-01 13:54:00,2000-01-01 13:54:00,0.0
2024-11-06 23:55:25,Departures,Basel,Pristina,GP Aviation,Departed,2000-01-01 14:22:00,2000-01-01 14:22:00,0.0
2024-11-06 23:55:25,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 14:24:00,2000-01-01 14:24:00,0.0
2024-11-06 23:55:25,Departures,Basel,Izmir,SunExpress,Departed,2000-01-01 14:32:00,2000-01-01 14:32:00,0.0
2024-11-06 23:55:25,Departures,Basel,Budapest,Wizz Air,Departed,2000-01-01 14:29:00,2000-01-01 14:29:00,0.0
2024-11-06 23:55:25,Departures,Basel,Prague,easyJet,Departed,2000-01-01 14:26:00,2000-01-01 14:26:00,0.0
2024-11-06 23:55:25,Departures,Basel,Berne,- Private -,Departed,2000-01-01 14:07:00,2000-01-01 14:07:00,0.0
2024-11-06 23:55:25,Departures,Basel,Algiers,Air Alg̩rie,Departed,2000-01-01 18:45:00,2000-01-01 18:48:00,3.0
2024-11-06 23:55:25,Departures,Basel,Paris Charles De Gaulle,Air France,Departed,2000-01-01 14:55:00,2000-01-01 14:55:00,0.0
2024-11-06 23:55:25,Departures,Basel,Skopje,Wizz Air,Departed,2000-01-01 16:40:00,2000-01-01 16:59:00,19.0
2024-11-06 23:55:25,Departures,Basel,Nis,Wizz Air,Departed,2000-01-01 15:57:00,2000-01-01 15:57:00,0.0
2024-11-06 23:55:25,Departures,Basel,Nice,easyJet,Departed,2000-01-01 15:49:00,2000-01-01 15:49:00,0.0
2024-11-06 23:55:25,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 16:10:00,2000-01-01 16:10:00,0.0
2024-11-06 23:55:25,Departures,Basel,Sofia,Wizz Air,Departed,2000-01-01 16:13:00,2000-01-01 16:13:00,0.0
2024-11-06 23:55:25,Departures,Basel,Bucharest,Wizz Air,Departed,2000-01-01 16:44:00,2000-01-01 16:44:00,0.0
2024-11-06 23:55:25,Departures,Basel,Malaga,easyJet,Departed,2000-01-01 16:35:00,2000-01-01 16:35:00,0.0
2024-11-06 23:55:25,Departures,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Departed,2000-01-01 16:45:00,2000-01-01 16:56:00,11.0
2024-11-06 23:55:25,Departures,Basel,Tirana,Wizz Air,Departed,2000-01-01 17:21:00,2000-01-01 17:21:00,0.0
2024-11-06 23:55:25,Departures,Basel,Porto,easyJet,Departed,2000-01-01 17:05:00,2000-01-01 17:05:00,0.0
2024-11-06 23:55:25,Departures,Basel,Madrid,easyJet,Departed,2000-01-01 17:28:00,2000-01-01 17:28:00,0.0
2024-11-06 23:55:25,Departures,Basel,Paris Charles De Gaulle,FedEx,Departed,2000-01-01 17:31:00,2000-01-01 17:31:00,0.0
2024-11-06 23:55:25,Departures,Basel,Nice,Pan Europ̩enne Air Service,Departed,2000-01-01 17:35:00,2000-01-01 17:35:00,0.0
2024-11-06 23:55:25,Departures,Basel,Venice,easyJet,Departed,2000-01-01 17:36:00,2000-01-01 17:36:00,0.0
2024-11-06 23:55:25,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 18:11:00,2000-01-01 18:11:00,0.0
2024-11-06 23:55:25,Departures,Basel,Istanbul,Turkish Airlines,Departed,2000-01-01 18:10:00,2000-01-01 18:10:00,0.0
2024-11-06 23:55:25,Departures,Basel,Rome,easyJet,Departed,2000-01-01 18:21:00,2000-01-01 18:21:00,0.0
2024-11-06 23:55:25,Departures,Basel,London Stansted,Ryanair,Departed,2000-01-01 18:45:00,2000-01-01 19:34:00,49.0
2024-11-06 23:55:25,Departures,Basel,Mahon,easyJet,Departed,2000-01-01 18:36:00,2000-01-01 18:36:00,0.0
2024-11-06 23:55:25,Departures,Basel,Budapest,easyJet,Departed,2000-01-01 18:50:00,2000-01-01 18:50:00,0.0
2024-11-06 23:55:25,Departures,Basel,Berlin,easyJet,Departed,2000-01-01 18:59:00,2000-01-01 18:59:00,0.0
2024-11-06 23:55:25,Departures,Basel,Amsterdam,easyJet,Departed,2000-01-01 19:07:00,2000-01-01 19:07:00,0.0
2024-11-06 23:55:25,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 19:21:00,2000-01-01 19:21:00,0.0
2024-11-06 23:55:25,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 19:32:00,2000-01-01 19:32:00,0.0
2024-11-06 23:55:25,Departures,Basel,Doha,Qatar Airways,Departed,2000-01-01 18:57:00,2000-01-01 18:57:00,0.0
2024-11-06 23:55:25,Departures,Basel,Hamburg,easyJet,Departed,2000-01-01 19:36:00,2000-01-01 19:36:00,0.0
2024-11-06 23:55:25,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 20:06:00,2000-01-01 20:06:00,0.0
2024-11-06 23:55:25,Departures,Basel,Vienna,Austrian Airlines,Departed,2000-01-01 20:20:00,2000-01-01 20:20:00,0.0
2024-11-06 23:55:25,Departures,Basel,Pristina,GP Aviation,Departed,2000-01-01 20:37:00,2000-01-01 20:37:00,0.0
2024-11-06 23:55:25,Departures,Basel,Skopje,Wizz Air,Departed,2000-01-01 21:04:00,2000-01-01 21:04:00,0.0
2024-11-06 23:55:25,Departures,Basel,Barcelona,easyJet,Departed,2000-01-01 21:25:00,2000-01-01 21:25:00,0.0
2024-11-06 23:55:25,Departures,Basel,London Gatwick,easyJet,Departed,2000-01-01 21:26:00,2000-01-01 21:26:00,0.0
2024-11-06 23:55:25,Departures,Basel,Cologne Bonn,Sprintair,Departed,2000-01-01 22:12:00,2000-01-01 22:12:00,0.0
2024-11-06 23:55:25,Departures,Basel,Cologne Bonn,European Air Transport / DHL,Departed,2000-01-01 22:26:00,2000-01-01 22:26:00,0.0
2024-11-06 23:55:25,Departures,Basel,Cologne Bonn,Sprintair,Departed,2000-01-01 22:44:00,2000-01-01 22:44:00,0.0
2024-11-06 23:55:25,Departures,Basel,Brussels,European Air Transport / DHL,Departed,2000-01-01 22:53:00,2000-01-01 22:53:00,0.0
2024-11-06 23:55:25,Departures,Basel,Liege,FedEx,Departed,2000-01-01 22:42:00,2000-01-01 22:42:00,0.0
2024-11-06 23:55:25,Departures,Basel,Leipzig,European Air Transport / DHL,Departed,2000-01-01 23:06:00,2000-01-01 23:06:00,0.0
2024-11-06 23:55:25,Departures,Basel,Paris Charles De Gaulle,FedEx,Departed,2000-01-01 22:48:00,2000-01-01 22:48:00,0.0
07-11-24 23:55,Departures,Basel,Olbia,easyJet,Departed,2000-01-01 06:12:00,2000-01-01 06:12:00,0.0
07-11-24 23:55,Departures,Basel,Geneva,FedEx,Departed,2000-01-01 06:14:00,2000-01-01 06:14:00,0.0
