Type,LocalAirport,ForeignAirport,Airline,PlannedDate,ActualDate,Delay
Arrivals,Basel,Nis,Wizz Air,2024-11-03 20:17:00,2024-11-03 20:13:00,-4.0
Arrivals,Basel,Manchester,easyJet,2024-11-03 21:33:00,2024-11-03 21:28:00,-5.0
Arrivals,Basel,London Gatwick,easyJet,2024-11-03 21:07:00,2024-11-03 21:02:00,-5.0
Arrivals,Basel,Malaga,easyJet,2024-11-03 22:01:00,2024-11-03 21:59:00,-2.0
Arrivals,Basel,Frankfurt,Lufthansa,2024-11-03 21:26:00,2024-11-03 21:22:00,-4.0
Arrivals,Basel,London Heathrow,British Airways,2024-11-03 21:56:00,2024-11-03 21:52:00,-4.0
Arrivals,Basel,Amsterdam,KLM,2024-11-03 21:58:00,2024-11-03 21:55:00,-3.0
Arrivals,Basel,Montpellier,easyJet,2024-11-03 22:06:00,2024-11-03 22:02:00,-4.0
Arrivals,Basel,Pristina,Chair Airlines,2024-11-03 22:16:00,2024-11-03 22:13:00,-3.0
Arrivals,Basel,Rome,easyJet,2024-11-03 22:29:00,2024-11-03 22:26:00,-3.0
Arrivals,Basel,Hamburg,easyJet,2024-11-03 22:24:00,2024-11-03 22:22:00,-2.0
Arrivals,Basel,Berlin,easyJet,2024-11-03 22:49:00,2024-11-03 22:45:00,-4.0
Arrivals,Basel,Nice,easyJet,2024-11-03 22:39:00,2024-11-03 22:36:00,-3.0
Arrivals,Basel,Heraklion,Enter Air,2024-11-03 22:36:00,2024-11-03 22:34:00,-2.0
Arrivals,Basel,Madrid,easyJet,2024-11-03 23:01:00,2024-11-03 22:58:00,-3.0
Arrivals,Basel,Budapest,easyJet,2024-11-03 22:19:00,2024-11-03 22:16:00,-3.0
Arrivals,Basel,Porto,easyJet,2024-11-03 23:39:00,2024-11-03 23:36:00,-3.0
Arrivals,Basel,Heraklion,easyJet,2024-11-03 22:21:00,2024-11-03 22:19:00,-2.0
Arrivals,Basel,Tenerife,easyJet,2024-11-03 22:42:00,2024-11-03 22:38:00,-4.0
Arrivals,Basel,Pristina,easyJet,2024-11-03 22:44:00,2024-11-03 22:40:00,-4.0
Arrivals,Basel,Liege,FedEx,2024-10-24 05:14:00,2024-10-24 05:11:00,-3.0
Arrivals,Basel,Brussels,European Air Transport / DHL,2024-10-24 05:07:00,2024-10-24 05:05:00,-2.0
Arrivals,Basel,Cologne Bonn,Sprintair,2024-10-24 05:11:00,2024-10-24 05:07:00,-4.0
Arrivals,Basel,Paris Charles De Gaulle,FedEx,2024-10-24 05:22:00,2024-10-24 05:17:00,-5.0
Arrivals,Basel,Lille,Enter Air,2024-10-24 06:08:00,2024-10-24 06:04:00,-4.0
Arrivals,Basel,Leipzig,DHL Air,2024-10-24 05:57:00,2024-10-24 05:54:00,-3.0
Arrivals,Basel,Cologne Bonn,Sprintair,2024-10-24 06:17:00,2024-10-24 06:13:00,-4.0
Arrivals,Basel,Cologne Bonn,European Air Transport / DHL,2024-10-24 07:26:00,2024-10-24 07:24:00,-2.0
Arrivals,Basel,Frankfurt,Lufthansa,2024-10-24 07:48:00,2024-10-24 07:47:00,-1.0
Arrivals,Basel,Palma,easyJet,2024-10-24 08:52:00,2024-10-24 08:50:00,-2.0
Arrivals,Basel,Antalya,SunExpress,2024-10-24 08:57:00,2024-10-24 08:54:00,-3.0
Arrivals,Basel,Munich,Lufthansa,2024-10-24 09:06:00,2024-10-24 09:03:00,-3.0
Arrivals,Basel,Antalya,Corendon Airlines,2024-10-24 09:09:00,2024-10-24 09:06:00,-3.0
Arrivals,Basel,Alicante,easyJet,2024-10-24 09:03:00,2024-10-24 09:01:00,-2.0
Arrivals,Basel,Malaga,easyJet,2024-10-24 09:17:00,2024-10-24 09:15:00,-2.0
Arrivals,Basel,Barcelona,easyJet,2024-10-24 09:31:00,2024-10-24 09:26:00,-5.0
Arrivals,Basel,Amsterdam,easyJet,2024-10-24 09:33:00,2024-10-24 09:29:00,-4.0
Arrivals,Basel,Vienna,Austrian Airlines,2024-10-24 09:36:00,2024-10-24 09:32:00,-4.0
Arrivals,Basel,Porto,easyJet,2024-10-24 10:01:00,2024-10-24 09:56:00,-5.0
Arrivals,Basel,Istanbul,Turkish Airlines,2024-10-24 09:27:00,2024-10-24 09:24:00,-3.0
Arrivals,Basel,Amsterdam,KLM,2024-10-24 09:51:00,2024-10-24 09:49:00,-2.0
Arrivals,Basel,Dublin,Ryanair,2024-10-24 09:54:00,2024-10-24 09:51:00,-3.0
Arrivals,Basel,Hamburg,easyJet,2024-10-24 09:49:00,2024-10-24 09:45:00,-4.0
Arrivals,Basel,Rome,easyJet,2024-10-24 09:46:00,2024-10-24 09:42:00,-4.0
Arrivals,Basel,Paris Charles De Gaulle,Air France,2024-10-24 10:19:00,2024-10-24 10:15:00,-4.0
Arrivals,Basel,Budapest,Wizz Air,2024-10-24 10:14:00,2024-10-24 10:11:00,-3.0
Arrivals,Basel,Frankfurt,Lufthansa,2024-10-24 10:33:00,2024-10-24 10:29:00,-4.0
Arrivals,Basel,Budapest,easyJet,2024-10-24 10:56:00,2024-10-24 10:52:00,-4.0
Arrivals,Basel,London Gatwick,easyJet,2024-10-24 11:16:00,2024-10-24 11:11:00,-5.0
Arrivals,Basel,Istanbul Sabiha G̦kcen,Ajet,2024-10-24 11:01:00,2024-10-24 10:58:00,-3.0
Arrivals,Basel,Palma,easyJet,2024-10-24 11:22:00,2024-10-24 11:18:00,-4.0
Arrivals,Basel,Constantine,Air Alg̩rie,2024-10-24 11:46:00,2024-10-24 11:42:00,-4.0
Arrivals,Basel,Naples,easyJet,2024-10-24 11:27:00,2024-10-24 11:24:00,-3.0
Arrivals,Basel,London Heathrow,British Airways,2024-10-24 11:17:00,2024-10-24 11:14:00,-3.0
Arrivals,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,2024-10-24 12:19:00,2024-10-24 12:16:00,-3.0
Arrivals,Basel,London Gatwick,easyJet,2024-10-24 12:29:00,2024-10-24 12:26:00,-3.0
Arrivals,Basel,Lisbon,easyJet,2024-10-24 12:34:00,2024-10-24 12:28:00,-6.0
Arrivals,Basel,Athens,easyJet,2024-10-24 12:42:00,2024-10-24 12:38:00,-4.0
Arrivals,Basel,Munich,Lufthansa,2024-10-24 13:01:00,2024-10-24 12:57:00,-4.0
Arrivals,Basel,Barcelona,Vueling,2024-10-24 13:03:00,2024-10-24 12:59:00,-4.0
Arrivals,Basel,Pristina,GP Aviation,2024-10-24 13:43:00,2024-10-24 13:40:00,-3.0
Arrivals,Basel,Nice,easyJet,2024-10-24 13:46:00,2024-10-24 13:42:00,-4.0
Arrivals,Basel,Frankfurt,Lufthansa,2024-10-24 13:56:00,2024-10-24 13:52:00,-4.0
Arrivals,Basel,Amsterdam,KLM,2024-10-24 14:37:00,2024-10-24 14:36:00,-1.0
Arrivals,Basel,Marrakech,easyJet,2024-10-24 14:19:00,2024-10-24 14:17:00,-2.0
Arrivals,Basel,Heraklion,easyJet,2024-10-24 13:34:00,2024-10-24 13:31:00,-3.0
Arrivals,Basel,Warsaw,Wizz Air,2024-10-24 14:11:00,2024-10-24 14:09:00,-2.0
Arrivals,Basel,Krakow,easyJet,2024-10-24 14:17:00,2024-10-24 14:14:00,-3.0
Arrivals,Basel,Bucharest,Wizz Air,2024-10-24 14:26:00,2024-10-24 14:24:00,-2.0
Arrivals,Basel,Belgrade,Wizz Air,2024-10-24 14:14:00,2024-10-24 14:12:00,-2.0
Arrivals,Basel,Berlin,easyJet,2024-10-24 15:04:00,2024-10-24 15:02:00,-2.0
Arrivals,Basel,Skopje,Wizz Air,2024-10-24 14:49:00,2024-10-24 14:48:00,-1.0
Arrivals,Basel,Palma,easyJet,2024-10-24 17:18:00,2024-10-24 17:16:00,-2.0
Arrivals,Basel,Heraklion,Enter Air,2024-10-24 15:28:00,2024-10-24 15:27:00,-1.0
Arrivals,Basel,Madrid,easyJet,2024-10-24 15:34:00,2024-10-24 15:32:00,-2.0
Arrivals,Basel,Naples,easyJet,2024-10-24 15:48:00,2024-10-24 15:46:00,-2.0
Arrivals,Basel,Zagreb,Ryanair,2024-10-24 15:58:00,2024-10-24 15:55:00,-3.0
Arrivals,Basel,Tirana,Wizz Air,2024-10-24 16:08:00,2024-10-24 16:04:00,-4.0
Arrivals,Basel,Barcelona,easyJet,2024-10-24 16:29:00,2024-10-24 16:27:00,-2.0
Arrivals,Basel,Catania,easyJet,2024-10-24 16:46:00,2024-10-24 16:44:00,-2.0
Arrivals,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,2024-10-24 16:49:00,2024-10-24 16:48:00,-1.0
Arrivals,Basel,Olbia,easyJet,2024-10-24 16:36:00,2024-10-24 16:32:00,-4.0
Arrivals,Basel,Venice,easyJet,2024-10-24 17:09:00,2024-10-24 17:07:00,-2.0
Arrivals,Basel,Tunis,Nouvelair,2024-10-24 17:21:00,2024-10-24 17:19:00,-2.0
Arrivals,Basel,Stuttgart,Daimler Chrysler,2024-10-24 17:23:00,2024-10-24 17:22:00,-1.0
Arrivals,Basel,Riga,Swiss Air Force,2024-10-24 17:11:00,2024-10-24 17:10:00,-1.0
Arrivals,Basel,Emmen,Zimex Aviation,2024-10-24 17:29:00,2024-10-24 17:27:00,-2.0
Arrivals,Basel,Paris Le Bourget,Netjets,2024-10-24 18:14:00,2024-10-24 18:11:00,-3.0
Arrivals,Basel,Frankfurt,Lufthansa,2024-10-24 17:33:00,2024-10-24 17:31:00,-2.0
Arrivals,Basel,Amsterdam,KLM,2024-10-24 18:11:00,2024-10-24 18:08:00,-3.0
Arrivals,Basel,Istanbul,Turkish Airlines,2024-10-24 17:56:00,2024-10-24 17:54:00,-2.0
Arrivals,Basel,Faro,easyJet,2024-10-24 17:39:00,2024-10-24 17:37:00,-2.0
Arrivals,Basel,Split,easyJet,2024-10-24 17:59:00,2024-10-24 17:56:00,-3.0
Arrivals,Basel,Antalya,SunExpress,2024-10-24 18:09:00,2024-10-24 18:05:00,-4.0
Arrivals,Basel,Lisbon,easyJet,2024-10-24 18:46:00,2024-10-24 18:43:00,-3.0
Arrivals,Basel,Copenhagen,easyJet,2024-10-24 17:52:00,2024-10-24 17:40:00,-12.0
Arrivals,Basel,London Luton,Luxaviation,2024-10-24 18:58:00,2024-10-24 18:58:00,0.0
Arrivals,Basel,Izmir,SunExpress,2024-10-24 18:06:00,2024-10-24 18:02:00,-4.0
Arrivals,Basel,Ajaccio,easyJet,2024-10-24 18:02:00,2024-10-24 18:00:00,-2.0
Arrivals,Basel,Oslo,Norwegian,2024-10-24 19:22:00,2024-10-24 19:22:00,0.0
Arrivals,Basel,Amsterdam,easyJet,2024-10-24 18:29:00,2024-10-24 18:27:00,-2.0
Arrivals,Basel,London Heathrow,British Airways,2024-10-24 19:14:00,2024-10-24 19:11:00,-3.0
Arrivals,Basel,Oran,ASL Airlines France,2024-10-24 19:41:00,2024-10-24 19:38:00,-3.0
Arrivals,Basel,Pristina,GP Aviation,2024-10-24 19:49:00,2024-10-24 19:48:00,-1.0
Arrivals,Basel,Munich,Air Dolomiti,2024-10-24 19:43:00,2024-10-24 19:41:00,-2.0
Arrivals,Basel,Vienna,Austrian Airlines,2024-10-24 19:38:00,2024-10-24 19:34:00,-4.0
Arrivals,Basel,Budapest,Wizz Air,2024-10-24 19:59:00,2024-10-24 19:57:00,-2.0
Arrivals,Basel,Amsterdam,easyJet,2024-10-24 20:16:00,2024-10-24 20:14:00,-2.0
Arrivals,Basel,Cluj,Wizz Air,2024-10-24 19:47:00,2024-10-24 19:44:00,-3.0
Arrivals,Basel,Nis,Wizz Air,2024-10-24 20:31:00,2024-10-24 20:27:00,-4.0
Arrivals,Basel,Barcelona,easyJet,2024-10-24 20:23:00,2024-10-24 20:21:00,-2.0
Arrivals,Basel,London Gatwick,easyJet,2024-10-24 21:23:00,2024-10-24 21:20:00,-3.0
Arrivals,Basel,Porto,easyJet,2024-10-24 20:41:00,2024-10-24 20:39:00,-2.0
Arrivals,Basel,Ibiza,easyJet,2024-10-24 21:12:00,2024-10-24 21:09:00,-3.0
Arrivals,Basel,Amsterdam,KLM,2024-10-24 22:24:00,2024-10-24 22:22:00,-2.0
Arrivals,Basel,Palermo,easyJet,2024-10-24 22:03:00,2024-10-24 22:00:00,-3.0
Arrivals,Basel,Paris Charles De Gaulle,FedEx,2024-10-24 21:41:00,2024-10-24 21:37:00,-4.0
Arrivals,Basel,Geneva,FedEx,2024-10-24 21:46:00,2024-10-24 21:45:00,-1.0
Arrivals,Basel,Frankfurt,Lufthansa,2024-10-24 22:19:00,2024-10-24 22:16:00,-3.0
Arrivals,Basel,Tenerife,easyJet,2024-10-24 22:22:00,2024-10-24 22:19:00,-3.0
Arrivals,Basel,Hamburg,easyJet,2024-10-24 22:52:00,2024-10-24 22:48:00,-4.0
Arrivals,Basel,London Heathrow,British Airways,2024-10-24 22:56:00,2024-10-24 22:54:00,-2.0
Arrivals,Basel,Budapest,easyJet,2024-10-24 22:36:00,2024-10-24 22:33:00,-3.0
Arrivals,Basel,Pristina,Chair Airlines,2024-10-24 22:44:00,2024-10-24 22:41:00,-3.0
Arrivals,Basel,Porto,easyJet,2024-10-24 23:08:00,2024-10-24 23:05:00,-3.0
Arrivals,Basel,Edinburgh,easyJet,2024-10-24 23:11:00,2024-10-24 23:08:00,-3.0
Arrivals,Basel,Pristina,easyJet,2024-10-24 23:37:00,2024-10-24 23:35:00,-2.0
Arrivals,Basel,Madeira,easyJet,2024-10-24 23:21:00,2024-10-24 23:16:00,-5.0
Arrivals,Basel,Paris Charles De Gaulle,FedEx,2024-10-30 05:19:00,2024-10-30 05:16:00,-3.0
Arrivals,Basel,Liege,FedEx,2024-10-30 05:14:00,2024-10-30 05:09:00,-5.0
Arrivals,Basel,Brussels,European Air Transport / DHL,2024-10-30 05:24:00,2024-10-30 05:21:00,-3.0
Arrivals,Basel,Cologne Bonn,Sprintair,2024-10-30 05:16:00,2024-10-30 05:13:00,-3.0
Arrivals,Basel,Cologne Bonn,Sprintair,2024-10-30 05:59:00,2024-10-30 05:56:00,-3.0
Arrivals,Basel,Leipzig,European Air Transport / DHL,2024-10-30 05:33:00,2024-10-30 05:30:00,-3.0
Arrivals,Basel,Cologne Bonn,European Air Transport / DHL,2024-10-30 06:03:00,2024-10-30 06:01:00,-2.0
Arrivals,Basel,Istanbul,Turkish Airlines,2024-10-30 05:56:00,2024-10-30 05:54:00,-2.0
Arrivals,Basel,Hurghada,Air Cairo,2024-10-30 06:41:00,2024-10-30 06:38:00,-3.0
Arrivals,Basel,Antalya,SunExpress,2024-10-30 07:41:00,2024-10-30 07:39:00,-2.0
Arrivals,Basel,Palma,easyJet,2024-10-30 07:48:00,2024-10-30 07:44:00,-4.0
Arrivals,Basel,Belgrade,Wizz Air,2024-10-30 07:56:00,2024-10-30 07:53:00,-3.0
Arrivals,Basel,Munich,Lufthansa,2024-10-30 08:44:00,2024-10-30 08:40:00,-4.0
Arrivals,Basel,Barcelona,easyJet,2024-10-30 09:01:00,2024-10-30 08:57:00,-4.0
Arrivals,Basel,Alicante,easyJet,2024-10-30 09:11:00,2024-10-30 09:07:00,-4.0
Arrivals,Basel,Vienna,Austrian Airlines,2024-10-30 09:18:00,2024-10-30 09:16:00,-2.0
Arrivals,Basel,Paris Charles De Gaulle,Air France,2024-10-30 09:47:00,2024-10-30 09:44:00,-3.0
Arrivals,Basel,Lisbon,easyJet,2024-10-30 09:44:00,2024-10-30 09:41:00,-3.0
Arrivals,Basel,Skopje,Wizz Air,2024-10-30 09:33:00,2024-10-30 09:31:00,-2.0
Arrivals,Basel,Casablanca,Air Arabia Maroc,2024-10-30 09:54:00,2024-10-30 09:51:00,-3.0
Arrivals,Basel,Porto,easyJet,2024-10-30 10:28:00,2024-10-30 10:24:00,-4.0
Arrivals,Basel,London Heathrow,British Airways,2024-10-30 10:23:00,2024-10-30 10:19:00,-4.0
Arrivals,Basel,Frankfurt,Lufthansa,2024-10-30 10:26:00,2024-10-30 10:22:00,-4.0
Arrivals,Basel,Amsterdam,KLM,2024-10-30 10:41:00,2024-10-30 10:38:00,-3.0
Arrivals,Basel,Rome,easyJet,2024-10-30 11:02:00,2024-10-30 11:00:00,-2.0
Arrivals,Basel,London Gatwick,easyJet,2024-10-30 11:11:00,2024-10-30 11:06:00,-5.0
Arrivals,Basel,Thessaloniki,easyJet,2024-10-30 11:43:00,2024-10-30 11:39:00,-4.0
Arrivals,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,2024-10-30 11:41:00,2024-10-30 11:37:00,-4.0
Arrivals,Basel,Zagreb,Ryanair,2024-10-30 12:03:00,2024-10-30 11:59:00,-4.0
Arrivals,Basel,Bordeaux,easyJet,2024-10-30 12:06:00,2024-10-30 12:02:00,-4.0
Arrivals,Basel,Dubai,Flydubai,2024-10-30 12:16:00,2024-10-30 12:14:00,-2.0
Arrivals,Basel,Faro,easyJet,2024-10-30 12:09:00,2024-10-30 12:07:00,-2.0
Arrivals,Basel,Catania,easyJet,2024-10-30 12:19:00,2024-10-30 12:16:00,-3.0
Arrivals,Basel,Munich,Lufthansa,2024-10-30 12:24:00,2024-10-30 12:20:00,-4.0
Arrivals,Basel,Barcelona,Vueling,2024-10-30 12:34:00,2024-10-30 12:31:00,-3.0
Arrivals,Basel,Pristina,easyJet,2024-10-30 12:54:00,2024-10-30 12:49:00,-5.0
Arrivals,Basel,Pristina,GP Aviation,2024-10-30 13:16:00,2024-10-30 13:12:00,-4.0
Arrivals,Basel,Athens,easyJet,2024-10-30 13:04:00,2024-10-30 12:59:00,-5.0
Arrivals,Basel,Frankfurt,Lufthansa,2024-10-30 13:27:00,2024-10-30 13:24:00,-3.0
Arrivals,Basel,Izmir,SunExpress,2024-10-30 13:22:00,2024-10-30 13:19:00,-3.0
Arrivals,Basel,Budapest,Wizz Air,2024-10-30 13:19:00,2024-10-30 13:16:00,-3.0
Arrivals,Basel,Zurich,Chair Airlines,2024-10-30 14:13:00,2024-10-30 14:10:00,-3.0
Arrivals,Basel,Paris Charles De Gaulle,Air France,2024-10-30 13:59:00,2024-10-30 13:55:00,-4.0
Arrivals,Basel,Marrakech,easyJet,2024-10-30 16:39:00,2024-10-30 16:35:00,-4.0
Arrivals,Basel,Larnaca,easyJet,2024-10-30 14:46:00,2024-10-30 14:42:00,-4.0
Arrivals,Basel,London Heathrow,British Airways,2024-10-30 14:54:00,2024-10-30 14:50:00,-4.0
Arrivals,Basel,Iasi,Wizz Air,2024-10-30 14:52:00,2024-10-30 14:48:00,-4.0
Arrivals,Basel,Skopje,Wizz Air,2024-10-30 14:49:00,2024-10-30 14:45:00,-4.0
Arrivals,Basel,Sofia,Wizz Air,2024-10-30 16:34:00,2024-10-30 16:30:00,-4.0
Arrivals,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,2024-10-30 15:17:00,2024-10-30 15:12:00,-5.0
Arrivals,Basel,Algiers,Air Alg̩rie,2024-10-30 16:26:00,2024-10-30 16:22:00,-4.0
Arrivals,Basel,Bucharest,Wizz Air,2024-10-30 15:59:00,2024-10-30 15:56:00,-3.0
Arrivals,Basel,Belgrade,Wizz Air,2024-10-30 16:07:00,2024-10-30 16:05:00,-2.0
Arrivals,Basel,Tirana,Wizz Air,2024-10-30 16:53:00,2024-10-30 16:50:00,-3.0
Arrivals,Basel,Ajaccio,easyJet,2024-10-30 16:24:00,2024-10-30 16:18:00,-6.0
Arrivals,Basel,Toulouse,easyJet,2024-10-30 16:41:00,2024-10-30 16:39:00,-2.0
Arrivals,Basel,Krakow,easyJet,2024-10-30 16:31:00,2024-10-30 16:27:00,-4.0
Arrivals,Basel,Venice,easyJet,2024-10-30 17:12:00,2024-10-30 17:07:00,-5.0
Arrivals,Basel,Antalya,SunExpress,2024-10-30 16:49:00,2024-10-30 16:44:00,-5.0
Arrivals,Basel,Alicante,easyJet,2024-10-30 17:34:00,2024-10-30 17:32:00,-2.0
Arrivals,Basel,Istanbul,Turkish Airlines,2024-10-30 16:59:00,2024-10-30 16:58:00,-1.0
Arrivals,Basel,Hurghada,easyJet,2024-10-30 17:23:00,2024-10-30 17:19:00,-4.0
Arrivals,Basel,Prague,easyJet,2024-10-30 17:14:00,2024-10-30 17:11:00,-3.0
Arrivals,Basel,Amsterdam,KLM,2024-10-30 17:44:00,2024-10-30 17:40:00,-4.0
Arrivals,Basel,Algiers,ASL Airlines France,2024-10-30 18:31:00,2024-10-30 18:31:00,0.0
Arrivals,Basel,Budapest,Qatar Airways,2024-10-30 17:29:00,2024-10-30 17:26:00,-3.0
Arrivals,Basel,Antalya,Pegasus Airlines,2024-10-30 19:09:00,2024-10-30 19:06:00,-3.0
Arrivals,Basel,London Stansted,Ryanair,2024-10-30 18:09:00,2024-10-30 18:04:00,-5.0
Arrivals,Basel,Pristina,easyJet,2024-10-30 18:14:00,2024-10-30 18:10:00,-4.0
Arrivals,Basel,Frankfurt,Lufthansa,2024-10-30 18:22:00,2024-10-30 18:20:00,-2.0
Arrivals,Basel,Palma,easyJet,2024-10-30 18:26:00,2024-10-30 18:24:00,-2.0
Arrivals,Basel,London Heathrow,British Airways,2024-10-30 18:39:00,2024-10-30 18:37:00,-2.0
Arrivals,Basel,Enfidha,easyJet,2024-10-30 18:18:00,2024-10-30 18:15:00,-3.0
Arrivals,Basel,Nice,easyJet,2024-10-30 20:31:00,2024-10-30 20:30:00,-1.0
Arrivals,Basel,Munich,Lufthansa,2024-10-30 19:27:00,2024-10-30 19:23:00,-4.0
Arrivals,Basel,Pristina,GP Aviation,2024-10-30 19:42:00,2024-10-30 19:39:00,-3.0
Arrivals,Basel,Vienna,Austrian Airlines,2024-10-30 19:29:00,2024-10-30 19:29:00,0.0
Arrivals,Basel,Palma,easyJet,2024-10-30 20:28:00,2024-10-30 20:25:00,-3.0
Arrivals,Basel,Nis,Wizz Air,2024-10-30 20:16:00,2024-10-30 20:12:00,-4.0
Arrivals,Basel,London Gatwick,easyJet,2024-10-30 20:49:00,2024-10-30 20:44:00,-5.0
Arrivals,Basel,Barcelona,easyJet,2024-10-30 20:52:00,2024-10-30 20:48:00,-4.0
Arrivals,Basel,Frankfurt,Lufthansa,2024-10-30 21:26:00,2024-10-30 21:22:00,-4.0
Arrivals,Basel,Tenerife,easyJet,2024-10-30 21:49:00,2024-10-30 21:47:00,-2.0
Arrivals,Basel,Paris Charles De Gaulle,FedEx,2024-10-30 21:46:00,2024-10-30 21:44:00,-2.0
Arrivals,Basel,Geneva,FedEx,2024-10-30 21:44:00,2024-10-30 21:41:00,-3.0
Arrivals,Basel,Pristina,Chair Airlines,2024-10-30 22:09:00,2024-10-30 22:06:00,-3.0
Arrivals,Basel,London Heathrow,British Airways,2024-10-30 22:16:00,2024-10-30 22:14:00,-2.0
Arrivals,Basel,Madrid,easyJet,2024-10-30 22:37:00,2024-10-30 22:34:00,-3.0
Arrivals,Basel,Copenhagen,easyJet,2024-10-30 22:11:00,2024-10-30 22:08:00,-3.0
Arrivals,Basel,Malaga,easyJet,2024-10-30 22:33:00,2024-10-30 22:30:00,-3.0
Arrivals,Basel,Berlin,easyJet,2024-10-30 22:29:00,2024-10-30 22:26:00,-3.0
Arrivals,Basel,Amsterdam,easyJet,2024-10-30 23:03:00,2024-10-30 23:01:00,-2.0
Arrivals,Basel,Mahon,easyJet,2024-10-30 22:54:00,2024-10-30 22:53:00,-1.0
Arrivals,Basel,Pristina,easyJet,2024-10-30 22:59:00,2024-10-30 22:56:00,-3.0
Arrivals,Basel,Paris Charles De Gaulle,FedEx,2024-10-31 05:12:00,2024-10-31 05:08:00,-4.0
Arrivals,Basel,Liege,FedEx,2024-10-31 05:19:00,2024-10-31 05:15:00,-4.0
Arrivals,Basel,Brussels,European Air Transport / DHL,2024-10-31 05:31:00,2024-10-31 05:28:00,-3.0
Arrivals,Basel,Cologne Bonn,Sprintair,2024-10-31 05:16:00,2024-10-31 05:12:00,-4.0
Arrivals,Basel,Cologne Bonn,Sprintair,2024-10-31 05:39:00,2024-10-31 05:36:00,-3.0
Arrivals,Basel,Leipzig,European Air Transport / DHL,2024-10-31 05:36:00,2024-10-31 05:32:00,-4.0
Arrivals,Basel,Cologne Bonn,European Air Transport / DHL,2024-10-31 05:44:00,2024-10-31 05:40:00,-4.0
Arrivals,Basel,Zagreb,Ryanair,2024-10-31 07:01:00,2024-10-31 06:57:00,-4.0
Arrivals,Basel,Antalya,Corendon Airlines,2024-10-31 08:57:00,2024-10-31 08:53:00,-4.0
Arrivals,Basel,Belgrade,Wizz Air,2024-10-31 08:02:00,2024-10-31 07:59:00,-3.0
Arrivals,Basel,Naples,easyJet,2024-10-31 08:39:00,2024-10-31 08:35:00,-4.0
Arrivals,Basel,Munich,Lufthansa,2024-10-31 08:49:00,2024-10-31 08:45:00,-4.0
Arrivals,Basel,Skopje,Wizz Air,2024-10-31 08:36:00,2024-10-31 08:32:00,-4.0
Arrivals,Basel,Barcelona,easyJet,2024-10-31 09:16:00,2024-10-31 09:11:00,-5.0
Arrivals,Basel,Vienna,Austrian Airlines,2024-10-31 09:19:00,2024-10-31 09:15:00,-4.0
Arrivals,Basel,Paris Charles De Gaulle,Air France,2024-10-31 09:33:00,2024-10-31 09:29:00,-4.0
Arrivals,Basel,Malaga,easyJet,2024-10-31 09:39:00,2024-10-31 09:36:00,-3.0
Arrivals,Basel,Berlin,easyJet,2024-10-31 09:29:00,2024-10-31 09:26:00,-3.0
Arrivals,Basel,Olbia,easyJet,2024-10-31 09:46:00,2024-10-31 09:41:00,-5.0
Arrivals,Basel,Nice,easyJet,2024-10-31 09:48:00,2024-10-31 09:44:00,-4.0
Arrivals,Basel,Istanbul,Turkish Airlines,2024-10-31 09:37:00,2024-10-31 09:32:00,-5.0
Arrivals,Basel,Constantine,Air Alg̩rie,2024-10-31 10:16:00,2024-10-31 10:12:00,-4.0
Arrivals,Basel,Amsterdam,easyJet,2024-10-31 10:01:00,2024-10-31 09:56:00,-5.0
Arrivals,Basel,London Heathrow,British Airways,2024-10-31 10:13:00,2024-10-31 10:09:00,-4.0
Arrivals,Basel,Frankfurt,Lufthansa,2024-10-31 10:51:00,2024-10-31 10:46:00,-5.0
Arrivals,Basel,Amsterdam,KLM,2024-10-31 10:43:00,2024-10-31 10:39:00,-4.0
Arrivals,Basel,London Gatwick,easyJet,2024-10-31 10:41:00,2024-10-31 10:37:00,-4.0
Arrivals,Basel,Palma,easyJet,2024-10-31 10:36:00,2024-10-31 10:32:00,-4.0
Arrivals,Basel,Lisbon,easyJet,2024-10-31 11:24:00,2024-10-31 11:20:00,-4.0
Arrivals,Basel,Istanbul Sabiha G̦kcen,Ajet,2024-10-31 10:46:00,2024-10-31 10:43:00,-3.0
Arrivals,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,2024-10-31 11:19:00,2024-10-31 11:16:00,-3.0
Arrivals,Basel,Budapest,easyJet,2024-10-31 11:26:00,2024-10-31 11:22:00,-4.0
Arrivals,Basel,Pristina,easyJet,2024-10-31 12:01:00,2024-10-31 11:57:00,-4.0
Arrivals,Basel,Porto,easyJet,2024-10-31 13:04:00,2024-10-31 12:59:00,-5.0
Arrivals,Basel,Antalya,SunExpress,2024-10-31 12:34:00,2024-10-31 12:30:00,-4.0
Arrivals,Basel,Frankfurt,Lufthansa,2024-10-31 13:19:00,2024-10-31 13:15:00,-4.0
Arrivals,Basel,Heraklion,easyJet,2024-10-31 13:26:00,2024-10-31 13:21:00,-5.0
Arrivals,Basel,Bordeaux,easyJet,2024-10-31 13:56:00,2024-10-31 13:52:00,-4.0
Arrivals,Basel,Paris Charles De Gaulle,Air France,2024-10-31 14:06:00,2024-10-31 14:04:00,-2.0
