time,expected,origin,airline,status,scrape_time
20:20,,Edinburgh,EASYJET,,2024-10-25 16:22:42
20:20,,London,EASYJET,,2024-10-25 16:22:42
20:20,,Berlin,EASYJET,,2024-10-25 16:22:42
20:20,,Barcelona,EASYJET,,2024-10-25 16:22:42
20:30,,Brussels,BRUSSELS AIRLINES,,2024-10-25 16:22:42
20:35,,London,BRITISH AIRWAYS,,2024-10-25 16:22:42
20:40,,Porto,EASYJET,,2024-10-25 16:22:42
21:00,,Toulouse,EASYJET,,2024-10-25 16:22:42
21:45,,Biarritz,SWISS,,2024-10-25 16:22:42
21:50,,Zurich,SWISS,,2024-10-25 16:22:42
21:55,,Paris,AIR FRANCE,,2024-10-25 16:22:42
22:00,,London,SWISS,,2024-10-25 16:22:42
22:00,,Vienna,SWISS,,2024-10-25 16:22:42
22:00,,Nice,SWISS,,2024-10-25 16:22:42
22:10,,Nantes,EASYJET,,2024-10-25 16:22:42
22:10,,Chania,EASYJET,,2024-10-25 16:22:42
22:10,,Frankfurt,SWISS,,2024-10-25 16:22:42
22:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-25 16:22:42
22:20,,Madrid,IBERIA,,2024-10-25 16:22:42
22:20,,Paris,EASYJET,,2024-10-25 16:22:42
22:20,,Valencia,EASYJET,,2024-10-25 16:22:42
22:30,,Skopje,EASYJET,,2024-10-25 16:22:42
22:30,,Porto,EASYJET,,2024-10-25 16:22:42
22:30,,Rome,EASYJET,,2024-10-25 16:22:42
22:35,,Olbia,EASYJET,,2024-10-25 16:22:42
22:40,,London,BRITISH AIRWAYS,,2024-10-25 16:22:42
22:45,,Nice,EASYJET,,2024-10-25 16:22:42
22:45,,Bordeaux,EASYJET,,2024-10-25 16:22:42
22:50,,Amsterdam,EASYJET,,2024-10-25 16:22:42
22:55,,London,EASYJET,,2024-10-25 16:22:42
22:55,,Dublin,SWISS,,2024-10-25 16:22:42
23:00,,Brussels,EASYJET,,2024-10-25 16:22:42
23:00,,Copenhagen,EASYJET,,2024-10-25 16:22:42
23:00,,Lisbon,EASYJET,,2024-10-25 16:22:42
23:00,,Marrakech,EASYJET,,2024-10-25 16:22:42
23:05,,Porto,SWISS,,2024-10-25 16:22:42
23:10,,Munich,AIR DOLOMITI,,2024-10-25 16:22:42
23:15,,Lisbon,TAP PORTUGAL,,2024-10-25 16:22:42
23:25,,Catania,SWISS,,2024-10-25 16:22:42
23:30,,Athens,SWISS,,2024-10-25 16:22:42
23:35,,Zurich,SWISS,,2024-10-25 16:22:42
