time,expected,origin,airline,status,scrape_time
22:40,,London,BRITISH AIRWAYS,,2024-10-24 16:15:27
22:45,,Heraklion,EASYJET,,2024-10-24 16:15:27
22:45,,Brussels,EASYJET,,2024-10-24 16:15:27
22:45,,Bordeaux,EASYJET,,2024-10-24 16:15:27
22:50,,Nice,EASYJET,,2024-10-24 16:15:27
22:50,,Brindisi,EASYJET,,2024-10-24 16:15:27
23:00,,London,EASYJET,,2024-10-24 16:15:27
23:00,,Ibiza,EASYJET,,2024-10-24 16:15:27
23:00,,Alicante,EASYJET,,2024-10-24 16:15:27
23:10,,Munich,AIR DOLOMITI,,2024-10-24 16:15:27
23:15,,Lisbon,TAP PORTUGAL,,2024-10-24 16:15:27
23:30,,Athens,SWISS,,2024-10-24 16:15:27
23:35,,Zurich,SWISS,,2024-10-24 16:15:27
