time,expected,destination,airline,status,scrape_time
13:15,,Porto,EASYJET,,2024-11-01 17:24:06
13:20,,Copenhague,SWISS,,2024-11-01 17:24:06
13:20,,Grande Canarie,EASYJET,,2024-11-01 17:24:06
13:40,,Francfort,LUFTHANSA,,2024-11-01 17:24:06
13:55,,Funchal,EASYJET,,2024-11-01 17:24:06
14:05,,Split,EASYJET,,2024-11-01 17:24:06
14:10,,Rome,EASYJET,,2024-11-01 17:24:06
14:20,,Istanbul,PEGASUS,,2024-11-01 17:24:06
14:35,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-01 17:24:06
14:35,,Toulouse,EASYJET,,2024-11-01 17:24:06
14:40,,Londres,BRITISH AIRWAYS,,2024-11-01 17:24:06
14:45,,Istanbul,TURKISH AIRLINES,,2024-11-01 17:24:06
14:50,,Zurich,SWISS,,2024-11-01 17:24:06
15:00,,Dubai,EMIRATES,,2024-11-01 17:24:06
15:00,,Paris,AIR FRANCE,,2024-11-01 17:24:06
15:00,,Djeddah,SAUDIA,,2024-11-01 17:24:06
15:10,,Amman,ROYAL JORDANIAN,,2024-11-01 17:24:06
15:15,,Mykonos,EASYJET,,2024-11-01 17:24:06
15:15,,Rabat,EASYJET,,2024-11-01 17:24:06
15:25,,Caire,EGYPTAIR,,2024-11-01 17:24:06
15:25,,Doha,QATAR AIRWAYS,,2024-11-01 17:24:06
15:25,,Palma de Mallorca,EASYJET,,2024-11-01 17:24:06
15:30,,Lisbonne,SWISS,,2024-11-01 17:24:06
15:40,,Héraklion,EASYJET,,2024-11-01 17:24:06
15:45,,Lisbonne,EASYJET,,2024-11-01 17:24:06
15:55,,Édimbourg,EASYJET,,2024-11-01 17:24:06
15:55,,Londres,SWISS,,2024-11-01 17:24:06
16:00,,Pristina,EASYJET,,2024-11-01 17:24:06
16:15,,Londres,BRITISH AIRWAYS,,2024-11-01 17:24:06
16:15,,Alger,AIR ALGERIE,,2024-11-01 17:24:06
16:30,,Copenhague,EASYJET,,2024-11-01 17:24:06
16:45,,Malaga,EASYJET,,2024-11-01 17:24:06
16:55,,Casablanca,ROYAL AIR MAROC,,2024-11-01 17:24:06
17:00,,Bruxelles,BRUSSELS AIRLINES,,2024-11-01 17:24:06
17:00,,Munich,AIR DOLOMITI,,2024-11-01 17:24:06
17:05,,Palma de Mallorca,EASYJET,,2024-11-01 17:24:06
17:05,,Lisbonne,EASYJET,,2024-11-01 17:24:06
17:10,,Malte,EASYJET,,2024-11-01 17:24:06
17:30,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-01 17:24:06
17:35,,Palma de Mallorca,EASYJET,,2024-11-01 17:24:06
17:45,,Berlin,SWISS,,2024-11-01 17:24:06
17:45,,Barcelone,VUELING,,2024-11-01 17:24:06
17:50,,Londres,BRITISH AIRWAYS,,2024-11-01 17:24:06
17:50,,Londres,SWISS,,2024-11-01 17:24:06
18:10,,Barcelone,EASYJET,,2024-11-01 17:24:06
18:15,,Paris,AIR FRANCE,,2024-11-01 17:24:06
18:15,,Lisbonne,TAP PORTUGAL,,2024-11-01 17:24:06
18:20,,Istanbul,TURKISH AIRLINES,,2024-11-01 17:24:06
18:20,,Palerme,EASYJET,,2024-11-01 17:24:06
18:25,,Francfort,AIR DOLOMITI,,2024-11-01 17:24:06
18:30,,Olbia,EASYJET,,2024-11-01 17:24:06
18:35,,Madrid,IBERIA,,2024-11-01 17:24:06
18:45,,Antalya,PEGASUS,,2024-11-01 17:24:06
18:50,,Nantes,EASYJET,,2024-11-01 17:24:06
18:55,,Zurich,SWISS,,2024-11-01 17:24:06
19:00,,Bordeaux,EASYJET,,2024-11-01 17:24:06
19:00,,Helsinki,FINNAIR,,2024-11-01 17:24:06
19:10,,Tunis,TUNISAIR,,2024-11-01 17:24:06
19:10,,Bruxelles,SWISS,,2024-11-01 17:24:06
19:15,,Porto,TAP PORTUGAL,,2024-11-01 17:24:06
19:25,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-01 17:24:06
19:40,,Varsovie,LOT POLISH AIRLINES,,2024-11-01 17:24:06
19:55,,Vienne,AUSTRIAN,,2024-11-01 17:24:06
20:05,,Londres,EASYJET,,2024-11-01 17:24:06
20:15,,Zurich,SWISS,,2024-11-01 17:24:06
20:30,,Paris,AIR FRANCE,,2024-11-01 17:24:06
20:40,,Dubai,EMIRATES,,2024-11-01 17:24:06
20:45,,Madrid,IBERIA,,2024-11-01 17:24:06
20:50,,Londres,SWISS,,2024-11-01 17:24:06
21:10,,Porto,EASYJET,,2024-11-01 17:24:06
22:15,,Addis Ababa,ETHIOPIAN AIRLINES,,2024-11-01 17:24:06
