time,expected,origin,airline,status,scrape_time
18:1018:15,18:15,Helsinki,FINNAIR,,2024-10-26 16:29:19
18:15,,Rome,ITA AIRWAYS,,2024-10-26 16:29:19
18:20,,London,EASYJET,,2024-10-26 16:29:19
18:20,,Brussels,BRUSSELS AIRLINES,,2024-10-26 16:29:19
18:3019:25,19:25,Antalya,PEGASUS,,2024-10-26 16:29:19
18:30,,Porto,TAP PORTUGAL,Delayed,2024-10-26 16:29:19
18:35,,Lisbon,EASYJET,Aheaded,2024-10-26 16:29:19
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-26 16:29:19
18:45,,Frankfurt,LUFTHANSA,,2024-10-26 16:29:19
18:55,,Ibiza,EASYJET,,2024-10-26 16:29:19
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-10-26 16:29:19
19:00,,Zurich,SWISS,,2024-10-26 16:29:19
19:05,,Vienna,AUSTRIAN,,2024-10-26 16:29:19
19:2019:15,19:15,Dubai,EMIRATES,,2024-10-26 16:29:19
19:25,,Munich,AIR DOLOMITI,,2024-10-26 16:29:19
19:25,,Madrid,IBERIA,,2024-10-26 16:29:19
19:50,,Paris,AIR FRANCE,,2024-10-26 16:29:19
19:55,,London,SWISS,,2024-10-26 16:29:19
20:20,,London,EASYJET,,2024-10-26 16:29:19
20:40,,Porto,EASYJET,,2024-10-26 16:29:19
20:45,,London,BRITISH AIRWAYS,,2024-10-26 16:29:19
20:45,,Pristina,EASYJET,,2024-10-26 16:29:19
21:10,,Corfu,SWISS,,2024-10-26 16:29:19
21:10,,Santorin,SWISS,,2024-10-26 16:29:19
21:15,,Manchester,ETHIOPIAN AIRLINES,,2024-10-26 16:29:19
21:35,,Palma de Mallorca,SWISS,,2024-10-26 16:29:19
21:35,,Tenerife,EASYJET,,2024-10-26 16:29:19
21:40,,Mykonos,EASYJET,,2024-10-26 16:29:19
21:50,,Zurich,SWISS,,2024-10-26 16:29:19
21:55,,Paris,AIR FRANCE,,2024-10-26 16:29:19
22:00,,Vienna,SWISS,,2024-10-26 16:29:19
22:00,,London,SWISS,,2024-10-26 16:29:19
22:10,,Oslo,SWISS,,2024-10-26 16:29:19
22:10,,Enfidha,EASYJET,,2024-10-26 16:29:19
22:10,,Frankfurt,SWISS,,2024-10-26 16:29:19
22:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-26 16:29:19
22:20,,Madrid,IBERIA,,2024-10-26 16:29:19
22:35,,Bordeaux,EASYJET,,2024-10-26 16:29:19
22:35,,Porto,EASYJET,,2024-10-26 16:29:19
22:40,,Palermo,EASYJET,,2024-10-26 16:29:19
22:40,,Brindisi,EASYJET,,2024-10-26 16:29:19
22:45,,Heraklion,EASYJET,,2024-10-26 16:29:19
22:45,,Antalya,SWISS,,2024-10-26 16:29:19
22:50,,Malta,EASYJET,,2024-10-26 16:29:19
22:50,,Nantes,EASYJET,,2024-10-26 16:29:19
22:50,,Nice,EASYJET,,2024-10-26 16:29:19
22:50,,Agadir,EASYJET,,2024-10-26 16:29:19
22:55,,Funchal,EASYJET,,2024-10-26 16:29:19
22:55,,Hurghada,EASYJET,,2024-10-26 16:29:19
23:00,,Lisbon,EASYJET,,2024-10-26 16:29:19
23:00,,Santorin,EASYJET,,2024-10-26 16:29:19
23:10,,Munich,AIR DOLOMITI,,2024-10-26 16:29:19
23:10,,London,BRITISH AIRWAYS,,2024-10-26 16:29:19
23:15,,Lisbon,TAP PORTUGAL,,2024-10-26 16:29:19
23:30,,Athens,SWISS,,2024-10-26 16:29:19
23:35,,Zurich,SWISS,,2024-10-26 16:29:19
