time,expected,origin,airline,status,scrape_time
22:20,,Madrid,IBERIA,,2024-11-03 06:38:47
22:25,,Brussels,SWISS,,2024-11-03 06:38:47
22:25,,Rome,EASYJET,,2024-11-03 06:38:47
22:25,,London,EASYJET,,2024-11-03 06:38:47
22:30,,Lisbon,EASYJET,,2024-11-03 06:38:47
22:30,,Ibiza,EASYJET,,2024-11-03 06:38:47
22:30,,Brussels,EASYJET,,2024-11-03 06:38:47
22:30,,Paris,EASYJET,,2024-11-03 06:38:47
22:35,,Barcelona,EASYJET,,2024-11-03 06:38:47
22:40,,Copenhagen,EASYJET,,2024-11-03 06:38:47
22:45,,Nice,EASYJET,,2024-11-03 06:38:47
22:45,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-03 06:38:47
22:50,,Porto,EASYJET,,2024-11-03 06:38:47
22:50,,Alicante,EASYJET,,2024-11-03 06:38:47
22:50,,Agadir,EASYJET,,2024-11-03 06:38:47
23:00,,London,EASYJET,,2024-11-03 06:38:47
23:00,,Nantes,EASYJET,,2024-11-03 06:38:47
23:00,,Paris,AIR FRANCE,,2024-11-03 06:38:47
23:05,,Munich,AIR DOLOMITI,,2024-11-03 06:38:47
23:15,,Lisbon,TAP PORTUGAL,,2024-11-03 06:38:47
23:35,,Zurich,SWISS,,2024-11-03 06:38:47
