time,expected,destination,airline,status,scrape_time
20:10,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-10-25 13:22:18
20:10,,Zurich,SWISS,,2024-10-25 13:22:18
20:10,,Nice,EASYJET,,2024-10-25 13:22:18
20:15,,Barcelona,VUELING,,2024-10-25 13:22:18
20:20,,Athens,AEGEAN AIRLINES,,2024-10-25 13:22:18
20:40,,Paris,AIR FRANCE,,2024-10-25 13:22:18
20:40,,Palma de Mallorca,EASYJET,,2024-10-25 13:22:18
20:45,,Düsseldorf,EUROWINGS,,2024-10-25 13:22:18
20:45,,Madrid,IBERIA,,2024-10-25 13:22:18
20:50,,London,SWISS,,2024-10-25 13:22:18
20:55,,Edinburgh,EASYJET,,2024-10-25 13:22:18
20:55,,London,EASYJET,,2024-10-25 13:22:18
20:55,,Berlin,EASYJET,,2024-10-25 13:22:18
20:55,,Barcelona,EASYJET,,2024-10-25 13:22:18
21:00,,Lisbon,EASYJET,,2024-10-25 13:22:18
21:10,,Brussels,BRUSSELS AIRLINES,,2024-10-25 13:22:18
21:10,,Maurice,AIR MAURITIUS,,2024-10-25 13:22:18
21:15,,Porto,EASYJET,,2024-10-25 13:22:18
21:20,,Dubai,EMIRATES,,2024-10-25 13:22:18
21:25,,London,BRITISH AIRWAYS,,2024-10-25 13:22:18
