time,expected,origin,airline,status,scrape_time
17:45,,London,BRITISH AIRWAYS,,2024-10-28 03:38:57
17:45,,Brussels,BRUSSELS AIRLINES,,2024-10-28 03:38:57
17:50,,Madrid,IBERIA,,2024-10-28 03:38:57
17:50,,Lisbon,SWISS,,2024-10-28 03:38:57
18:00,,Rome,ITA AIRWAYS,,2024-10-28 03:38:57
18:00,,Ibiza,EASYJET,,2024-10-28 03:38:57
18:00,,Pristina,EASYJET,,2024-10-28 03:38:57
18:05,,Catania,EASYJET,,2024-10-28 03:38:57
18:10,,Athens,EASYJET,,2024-10-28 03:38:57
18:15,,Lisbon,EASYJET,,2024-10-28 03:38:57
18:35,,Nice,EASYJET,,2024-10-28 03:38:57
18:40,,Brussels,EASYJET,,2024-10-28 03:38:57
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-28 03:38:57
18:45,,Dubai,EMIRATES,,2024-10-28 03:38:57
18:50,,Zurich,SWISS,,2024-10-28 03:38:57
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-10-28 03:38:57
19:10,,Vienna,AUSTRIAN,,2024-10-28 03:38:57
19:20,,Munich,AIR DOLOMITI,,2024-10-28 03:38:57
19:30,,Maurice,AIR MAURITIUS,,2024-10-28 03:38:57
19:30,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-10-28 03:38:57
19:35,,Toulouse,EASYJET,,2024-10-28 03:38:57
19:40,,Paris,AIR FRANCE,,2024-10-28 03:38:57
19:55,,London,BRITISH AIRWAYS,,2024-10-28 03:38:57
20:00,,Madrid,IBERIA,,2024-10-28 03:38:57
20:05,,London,SWISS,,2024-10-28 03:38:57
20:15,,Porto,EASYJET,,2024-10-28 03:38:57
20:15,,Manchester,EASYJET,,2024-10-28 03:38:57
20:30,,Manchester,ETHIOPIAN AIRLINES,,2024-10-28 03:38:57
20:30,,Santorin,EASYJET,,2024-10-28 03:38:57
21:00,,Brussels,SWISS,,2024-10-28 03:38:57
21:15,,Marrakech,SWISS,,2024-10-28 03:38:57
21:50,,Paris,EASYJET,,2024-10-28 03:38:57
21:50,,Zurich,SWISS,,2024-10-28 03:38:57
21:55,,Marrakech,EASYJET,,2024-10-28 03:38:57
21:55,,Frankfurt,LUFTHANSA,,2024-10-28 03:38:57
21:55,,London,BRITISH AIRWAYS,,2024-10-28 03:38:57
22:05,,London,SWISS,,2024-10-28 03:38:57
22:10,,Berlin,SWISS,,2024-10-28 03:38:57
22:15,,Nantes,EASYJET,,2024-10-28 03:38:57
22:15,,Copenhagen,EASYJET,,2024-10-28 03:38:57
22:20,,Nice,SWISS,,2024-10-28 03:38:57
22:20,,Madrid,IBERIA,,2024-10-28 03:38:57
22:25,,Brussels,SWISS,,2024-10-28 03:38:57
22:25,,Rome,EASYJET,,2024-10-28 03:38:57
22:25,,Lisbon,EASYJET,,2024-10-28 03:38:57
22:30,,Porto,EASYJET,,2024-10-28 03:38:57
22:35,,Bilbao,EASYJET,,2024-10-28 03:38:57
22:35,,Stockholm,EASYJET,,2024-10-28 03:38:57
22:35,,Amsterdam,EASYJET,,2024-10-28 03:38:57
22:40,,London,EASYJET,,2024-10-28 03:38:57
22:45,,Seville,EASYJET,,2024-10-28 03:38:57
22:45,,Nice,EASYJET,,2024-10-28 03:38:57
22:45,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-28 03:38:57
22:50,,Naples,EASYJET,,2024-10-28 03:38:57
22:55,,Bordeaux,EASYJET,,2024-10-28 03:38:57
22:55,,Barcelona,EASYJET,,2024-10-28 03:38:57
23:00,,Paris,AIR FRANCE,,2024-10-28 03:38:57
23:05,,Munich,AIR DOLOMITI,,2024-10-28 03:38:57
23:15,,Lisbon,TAP PORTUGAL,,2024-10-28 03:38:57
23:35,,Zurich,SWISS,,2024-10-28 03:38:57
