time,expected,origin,airline,status,scrape_time
14:5015:07,15:07,Marrakech,SWISS,,2024-10-26 13:28:38
14:50,,Palma de Mallorca,EASYJET,,2024-10-26 13:28:38
14:5514:49,14:49,Antalya,SWISS,,2024-10-26 13:28:38
15:0014:54,14:54,Lanzarote,EASYJET,,2024-10-26 13:28:38
15:05,,Amsterdam,EASYJET,,2024-10-26 13:28:38
15:05,,Malaga,EASYJET,Delayed,2024-10-26 13:28:38
15:15,,Split,EASYJET,Delayed,2024-10-26 13:28:38
15:20,,Naples,EASYJET,,2024-10-26 13:28:38
15:3015:06,15:06,Heraklion,SWISS,,2024-10-26 13:28:38
15:55,,Barcelona,VUELING,,2024-10-26 13:28:38
16:10,,Barcelona,EASYJET,,2024-10-26 13:28:38
16:10,,Paris,AIR FRANCE,,2024-10-26 13:28:38
16:20,,Menorca,EASYJET,,2024-10-26 13:28:38
16:25,,Algiers,AIR ALGERIE,,2024-10-26 13:28:38
16:30,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-26 13:28:38
16:30,,Dublin,AER LINGUS,,2024-10-26 13:28:38
16:45,,Athens,SWISS,Delayed,2024-10-26 13:28:38
16:45,,Munich,AIR DOLOMITI,,2024-10-26 13:28:38
16:50,,Olbia,EASYJET,,2024-10-26 13:28:38
16:55,,Dubrovnik,EASYJET,,2024-10-26 13:28:38
16:55,,Casablanca,ROYAL AIR MAROC,,2024-10-26 13:28:38
17:00,,Palma de Mallorca,EASYJET,,2024-10-26 13:28:38
17:05,,Copenhagen,SWISS,,2024-10-26 13:28:38
17:05,,London,SWISS,,2024-10-26 13:28:38
17:10,,London,BRITISH AIRWAYS,,2024-10-26 13:28:38
17:15,,Frankfurt,AIR DOLOMITI,,2024-10-26 13:28:38
17:30,,Lisbon,TAP PORTUGAL,,2024-10-26 13:28:38
17:35,,Zurich,SWISS,,2024-10-26 13:28:38
17:35,,Ankara,AJET,Cancelled,2024-10-26 13:28:38
17:40,,Barcelona,EASYJET,,2024-10-26 13:28:38
17:40,,Nice,EASYJET,,2024-10-26 13:28:38
17:45,,Porto,SWISS,,2024-10-26 13:28:38
18:00,,Tunis,TUNISAIR,,2024-10-26 13:28:38
18:05,,Istanbul,TURKISH AIRLINES,,2024-10-26 13:28:38
18:10,,Helsinki,FINNAIR,,2024-10-26 13:28:38
18:15,,Rome,ITA AIRWAYS,,2024-10-26 13:28:38
18:20,,London,EASYJET,,2024-10-26 13:28:38
18:20,,Brussels,BRUSSELS AIRLINES,,2024-10-26 13:28:38
18:30,,Antalya,PEGASUS,,2024-10-26 13:28:38
18:30,,Porto,TAP PORTUGAL,Delayed,2024-10-26 13:28:38
18:35,,Lisbon,EASYJET,,2024-10-26 13:28:38
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-26 13:28:38
18:45,,Frankfurt,LUFTHANSA,,2024-10-26 13:28:38
18:55,,Ibiza,EASYJET,,2024-10-26 13:28:38
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-10-26 13:28:38
19:00,,Zurich,SWISS,,2024-10-26 13:28:38
19:05,,Vienna,AUSTRIAN,,2024-10-26 13:28:38
19:2019:15,19:15,Dubai,EMIRATES,,2024-10-26 13:28:38
19:25,,Munich,AIR DOLOMITI,,2024-10-26 13:28:38
19:25,,Madrid,IBERIA,,2024-10-26 13:28:38
19:50,,Paris,AIR FRANCE,,2024-10-26 13:28:38
19:55,,London,SWISS,,2024-10-26 13:28:38
20:20,,London,EASYJET,,2024-10-26 13:28:38
20:40,,Porto,EASYJET,,2024-10-26 13:28:38
20:45,,London,BRITISH AIRWAYS,,2024-10-26 13:28:38
20:45,,Pristina,EASYJET,,2024-10-26 13:28:38
21:10,,Corfu,SWISS,,2024-10-26 13:28:38
21:10,,Santorin,SWISS,,2024-10-26 13:28:38
21:15,,Manchester,ETHIOPIAN AIRLINES,,2024-10-26 13:28:38
21:35,,Palma de Mallorca,SWISS,,2024-10-26 13:28:38
21:35,,Tenerife,EASYJET,,2024-10-26 13:28:38
21:40,,Mykonos,EASYJET,,2024-10-26 13:28:38
21:50,,Zurich,SWISS,,2024-10-26 13:28:38
21:55,,Paris,AIR FRANCE,,2024-10-26 13:28:38
22:00,,Vienna,SWISS,,2024-10-26 13:28:38
22:00,,London,SWISS,,2024-10-26 13:28:38
22:10,,Oslo,SWISS,,2024-10-26 13:28:38
22:10,,Enfidha,EASYJET,,2024-10-26 13:28:38
22:10,,Frankfurt,SWISS,,2024-10-26 13:28:38
22:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-26 13:28:38
22:20,,Madrid,IBERIA,,2024-10-26 13:28:38
22:35,,Bordeaux,EASYJET,,2024-10-26 13:28:38
22:35,,Porto,EASYJET,,2024-10-26 13:28:38
22:40,,Palermo,EASYJET,,2024-10-26 13:28:38
22:40,,Brindisi,EASYJET,,2024-10-26 13:28:38
22:45,,Heraklion,EASYJET,,2024-10-26 13:28:38
22:45,,Antalya,SWISS,,2024-10-26 13:28:38
22:50,,Malta,EASYJET,,2024-10-26 13:28:38
22:50,,Nantes,EASYJET,,2024-10-26 13:28:38
22:50,,Nice,EASYJET,,2024-10-26 13:28:38
22:50,,Agadir,EASYJET,,2024-10-26 13:28:38
22:55,,Funchal,EASYJET,,2024-10-26 13:28:38
22:55,,Hurghada,EASYJET,,2024-10-26 13:28:38
23:00,,Lisbon,EASYJET,,2024-10-26 13:28:38
23:00,,Santorin,EASYJET,,2024-10-26 13:28:38
23:10,,Munich,AIR DOLOMITI,,2024-10-26 13:28:38
23:10,,London,BRITISH AIRWAYS,,2024-10-26 13:28:38
23:15,,Lisbon,TAP PORTUGAL,,2024-10-26 13:28:38
23:30,,Athens,SWISS,,2024-10-26 13:28:38
23:35,,Zurich,SWISS,,2024-10-26 13:28:38
