time,expected,destination,airline,status,scrape_time
17:50,,London,SWISS,,2024-11-10 14:04:50
17:55,,Nice,SWISS,,2024-11-10 14:04:50
17:55,,Copenhagen,EASYJET,,2024-11-10 14:04:50
18:00,,Naples,EASYJET,,2024-11-10 14:04:50
18:10,,Barcelona,VUELING,,2024-11-10 14:04:50
18:15,,Paris,AIR FRANCE,,2024-11-10 14:04:50
18:20,,Lisbon,TAP PORTUGAL,,2024-11-10 14:04:50
18:20,,Alicante,EASYJET,,2024-11-10 14:04:50
18:25,,Frankfurt,AIR DOLOMITI,,2024-11-10 14:04:50
18:30,,Nice,EASYJET,,2024-11-10 14:04:50
18:35,,Madrid,IBERIA,,2024-11-10 14:04:50
18:35,,Istanbul,TURKISH AIRLINES,,2024-11-10 14:04:50
18:35,,London,EASYJET,,2024-11-10 14:04:50
18:40,,London,BRITISH AIRWAYS,,2024-11-10 14:04:50
18:45,,Rome,EASYJET,,2024-11-10 14:04:50
18:50,,Barcelona,EASYJET,,2024-11-10 14:04:50
18:55,,Bordeaux,EASYJET,,2024-11-10 14:04:50
18:55,,Rome,ITA AIRWAYS,,2024-11-10 14:04:50
19:00,,Helsinki,FINNAIR,,2024-11-10 14:04:50
19:00,,Toulouse,EASYJET,,2024-11-10 14:04:50
19:00,,Manchester,EASYJET,,2024-11-10 14:04:50
19:10,,Brussels,SWISS,,2024-11-10 14:04:50
19:15,,Brussels,EASYJET,,2024-11-10 14:04:50
19:20,,Zurich,SWISS,,2024-11-10 14:04:50
19:25,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-10 14:04:50
19:35,,Paris,EASYJET,,2024-11-10 14:04:50
19:40,,Warsaw,LOT POLISH AIRLINES,,2024-11-10 14:04:50
19:50,,Nantes,EASYJET,,2024-11-10 14:04:50
19:55,,Vienna,AUSTRIAN,,2024-11-10 14:04:50
19:55,,London,EASYJET,,2024-11-10 14:04:50
20:05,,Munich,AIR DOLOMITI,,2024-11-10 14:04:50
20:10,,Nice,EASYJET,,2024-11-10 14:04:50
20:15,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-11-10 14:04:50
20:30,,Paris,AIR FRANCE,,2024-11-10 14:04:50
20:30,,Zurich,SWISS,,2024-11-10 14:04:50
20:35,,London,EASYJET,,2024-11-10 14:04:50
20:40,,Barcelona,EASYJET,,2024-11-10 14:04:50
20:40,,Dubai,EMIRATES,,2024-11-10 14:04:50
20:45,,Madrid,IBERIA,,2024-11-10 14:04:50
20:50,,London,SWISS,,2024-11-10 14:04:50
21:00,,Berlin,EASYJET,,2024-11-10 14:04:50
21:00,,Prague,EUROWINGS,,2024-11-10 14:04:50
21:10,,Brussels,BRUSSELS AIRLINES,,2024-11-10 14:04:50
22:15,,Addis Ababa,ETHIOPIAN AIRLINES,,2024-11-10 14:04:50
